date,open,high,low,close,last,yesterday,volume,value,trades
2015-04-25,38000.0,38010.0,38000.0,38000.0,38010.0,1000.0,181068.0,6880654000.0,67.0
2015-04-26,38000.0,38001.0,38000.0,38000.0,38000.0,38000.0,73742.0,2802206260.0,30.0
2015-04-27,38000.0,38001.0,38000.0,38000.0,38000.0,38000.0,45173.0,1716581652.0,31.0
2015-04-28,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,13241.0,503158000.0,12.0
2015-04-29,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,111845.0,4250110000.0,43.0
2015-05-03,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,6430.0,244340000.0,5.0
2015-05-04,38000.0,38000.0,38000.0,38000.0,38000.0,38000.0,19607.0,745066000.0,14.0
2015-05-05,38000.0,38000.0,35200.0,37569.0,38000.0,38000.0,11821.0,444099200.0,4.0
2015-05-06,35200.0,35200.0,34000.0,34464.0,35200.0,37569.0,15195.0,523678800.0,13.0
2015-05-09,30000.0,30000.0,30000.0,30000.0,30000.0,34464.0,30780.0,923400000.0,25.0
2015-05-10,29999.0,30000.0,29990.0,29998.0,29999.0,30000.0,15101.0,453001025.0,16.0
2015-05-11,29800.0,29800.0,29800.0,29800.0,29800.0,29998.0,10190.0,303662000.0,5.0
2015-05-12,29800.0,29800.0,29800.0,29800.0,29800.0,29800.0,14703.0,438149400.0,8.0
2015-05-13,29800.0,29800.0,29800.0,29800.0,29800.0,29800.0,5000.0,149000000.0,1.0
2015-05-17,30000.0,30000.0,30000.0,30000.0,30000.0,29800.0,21690.0,650700000.0,13.0
2015-05-18,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,5617.0,168510000.0,3.0
2015-05-19,21000.0,23000.0,19998.0,20656.0,23000.0,30000.0,25567.0,528113816.0,21.0
2015-05-20,20000.0,23499.0,20000.0,20931.0,20000.0,20656.0,12648.0,264734140.0,16.0
2015-05-24,16000.0,20000.0,16000.0,17921.0,18000.0,20931.0,63215.0,1132854457.0,38.0
2015-05-25,14000.0,19790.0,14000.0,18768.0,19000.0,17921.0,40120.0,752971866.0,22.0
2015-05-26,19999.0,20000.0,18700.0,19566.0,20000.0,18768.0,9097.0,177995426.0,9.0
2015-05-27,20000.0,20000.0,15100.0,17629.0,16550.0,19566.0,35976.0,634203440.0,26.0
2015-05-30,16550.0,19750.0,16100.0,17496.0,16201.0,17629.0,35772.0,625865668.0,18.0
2015-05-31,19000.0,19700.0,16250.0,17915.0,19000.0,17496.0,45309.0,811696135.0,35.0
2015-06-01,17021.0,18950.0,16270.0,18170.0,18900.0,17915.0,22373.0,406521090.0,16.0
2015-06-02,17500.0,18950.0,16300.0,18053.0,18900.0,18170.0,41767.0,754000919.0,25.0
2015-06-06,17010.0,17010.0,16900.0,16977.0,17000.0,18053.0,16057.0,272602016.0,17.0
2015-06-07,17000.0,17950.0,16270.0,16891.0,16502.0,16977.0,35175.0,594145729.0,52.0
2015-06-08,16100.0,19750.0,16000.0,17989.0,19685.0,16891.0,137532.0,2474043201.0,69.0
2015-06-09,18110.0,21600.0,18100.0,20066.0,21600.0,17989.0,93635.0,1878912430.0,53.0
2015-06-10,20012.0,25000.0,20010.0,23357.0,25000.0,20066.0,66502.0,1553285271.0,48.0
2015-06-13,21500.0,28990.0,21050.0,27247.0,28950.0,23357.0,89813.0,2447147409.0,65.0
