date,open,high,low,close,last,yesterday,volume,value,trades
2025-12-10,17500.0,0.0,0.0,16498.0,16000.0,1000.0,123402842.0,2035918861972.0,1135524.0
2025-12-13,16990.0,16990.0,16990.0,16990.0,16990.0,16500.0,6326369.0,107485009310.0,5484.0
2025-12-14,17490.0,17490.0,17490.0,17490.0,17490.0,16990.0,6552188.0,114597768120.0,8286.0
2025-12-15,18010.0,18010.0,18010.0,18010.0,18010.0,17490.0,6340619.0,114194548190.0,5095.0
2025-12-16,18550.0,18550.0,18550.0,18550.0,18550.0,18010.0,6389038.0,118516654900.0,5796.0
2025-12-17,19100.0,19100.0,19100.0,19100.0,19100.0,18550.0,7295232.0,139338931200.0,19070.0
2025-12-20,19670.0,19670.0,19670.0,19670.0,19670.0,19100.0,12234796.0,240658437320.0,28479.0
2025-12-21,20260.0,20260.0,20260.0,20260.0,20260.0,19670.0,14919302.0,302265058520.0,61733.0
2025-12-22,20860.0,20860.0,20860.0,20860.0,20860.0,20260.0,16464931.0,343458460660.0,79429.0
2025-12-23,21480.0,21480.0,21480.0,21480.0,21480.0,20860.0,45782547.0,983409109560.0,70704.0
2025-12-24,21520.0,22000.0,21520.0,21740.0,21810.0,21480.0,81370430.0,1769211756700.0,249251.0
2025-12-27,21950.0,22150.0,21100.0,21550.0,21250.0,21740.0,40495264.0,872757805000.0,109273.0
2025-12-28,21000.0,21700.0,20950.0,21150.0,21150.0,21550.0,28668728.0,606684009650.0,79769.0
2025-12-29,21300.0,21400.0,20550.0,20700.0,20550.0,21150.0,16292378.0,336948290150.0,34461.0
2025-12-30,20400.0,20400.0,20100.0,20100.0,20100.0,20700.0,5913134.0,118899397500.0,7554.0
2025-12-31,19500.0,20700.0,19500.0,20300.0,20500.0,20100.0,11761390.0,238667530150.0,22630.0
2026-01-04,19700.0,19900.0,19700.0,19700.0,19700.0,20300.0,4912296.0,96828109800.0,4643.0
2026-01-05,19600.0,20250.0,19550.0,19950.0,19850.0,19700.0,9959124.0,198752043800.0,13801.0
2026-01-06,20000.0,20500.0,20000.0,20350.0,20500.0,19950.0,11247574.0,228947806550.0,12691.0
2026-01-07,20500.0,20500.0,19750.0,19800.0,19750.0,20350.0,13159374.0,260434404000.0,9954.0
2026-01-10,19210.0,19250.0,19210.0,19210.0,19210.0,19800.0,8914446.0,171246972210.0,5237.0
2026-01-11,18720.0,19210.0,18640.0,18790.0,19000.0,19210.0,10976800.0,206216576210.0,14131.0
2026-01-12,19320.0,19320.0,18780.0,19040.0,18990.0,18790.0,5179402.0,98614160150.0,12244.0
2026-01-13,19350.0,19350.0,18470.0,18560.0,18480.0,19040.0,10175338.0,188836647080.0,12466.0
2026-01-14,18720.0,18720.0,18010.0,18100.0,18140.0,18560.0,8680505.0,157157914570.0,13604.0
2026-01-18,18060.0,18640.0,18060.0,18440.0,18440.0,18100.0,2488631.0,45902465460.0,5661.0
2026-01-19,18900.0,18950.0,18300.0,18590.0,18510.0,18440.0,2765555.0,51415845820.0,6730.0
2026-01-20,18800.0,18990.0,18510.0,18810.0,18900.0,18590.0,2246251.0,42260872000.0,3682.0
2026-01-21,19340.0,19370.0,19060.0,19290.0,19370.0,18810.0,5704264.0,110037828930.0,4640.0
2026-01-24,19370.0,19370.0,18720.0,18810.0,18720.0,19290.0,3852183.0,72457755940.0,2297.0
2026-01-25,18250.0,18800.0,18250.0,18250.0,18250.0,18810.0,5247049.0,95771337510.0,3931.0
2026-01-26,17710.0,18200.0,17710.0,17730.0,17710.0,18250.0,4769388.0,84558954010.0,3107.0
2026-01-27,17200.0,17430.0,17200.0,17220.0,17200.0,17730.0,5639081.0,97089399190.0,5690.0
2026-01-28,16730.0,17640.0,16730.0,17140.0,17460.0,17220.0,4891351.0,83850489610.0,6167.0
2026-01-31,17630.0,17630.0,16630.0,16740.0,16660.0,17140.0,3975642.0,66535580700.0,4156.0
2026-02-01,17000.0,17240.0,16370.0,17160.0,17240.0,16740.0,3801001.0,65214693720.0,4030.0
2026-02-02,17640.0,17670.0,17280.0,17660.0,17670.0,17160.0,2905119.0,51309724320.0,2905.0
2026-02-03,18100.0,18130.0,17300.0,17620.0,17600.0,17660.0,3857452.0,67986139110.0,3689.0
2026-02-07,18090.0,18140.0,17670.0,18100.0,18140.0,17620.0,3277536.0,59312328750.0,4004.0
